INPUT:audio	INPUT:image	OUTPUT:recording	OUTPUT:result_3d_question	OUTPUT:result_1st_question	OUTPUT:result_2nd_question	OUTPUT:result_4th_question	GOLDEN:result_3d_question	GOLDEN:result_1st_question	GOLDEN:result_2nd_question	GOLDEN:result_4th_question	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.ac86148c-ad4a-4f0e-bf1e-a0187a1191da	Yes	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628fa52c56ff7683382030a	00028f783b--6628f7d150de4e597ce50d6c	00028f783b--6628fa52c56ff7683382030a	c92ca47293a16ae97c74f7ba988e6f34	APPROVED	2024-04-24T12:25:54.106	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.e8098708-98fe-4f7f-a5ac-f2a0cf64c76f	Yes	No	No	No							https://platform.toloka.ai/task/42956859/00028f783b--6628fa6350de4e597ce53c95	00028f783b--6628f7d150de4e597ce50daa	00028f783b--6628fa6350de4e597ce53c95	45445fd4e757366bedb370e265afd245	APPROVED	2024-04-24T12:26:11.159	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/9.png	eu.64ded3e8-4bd7-42dc-9e22-077cf4df2ac8	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628fa6bc56ff768338204e9	00028f783b--6628f7d150de4e597ce50dac	00028f783b--6628fa6bc56ff768338204e9	8719beb58766f540a566929a9451c238	APPROVED	2024-04-24T12:26:19.942	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.93ff3525-6b61-44c2-96ea-ce15b4255adf	Yes	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628fa7150de4e597ce53de4	00028f783b--6628f7d150de4e597ce50daa	00028f783b--6628fa7150de4e597ce53de4	205bcb805c4693ca2c441d8067e23ad5	APPROVED	2024-04-24T12:26:25.124	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.dd8afc81-35a9-4350-93e0-5ef145683ae0	No	No	No	No							https://platform.toloka.ai/task/42956859/00028f783b--6628fa79c56ff76833820567	00028f783b--6628f7d150de4e597ce50da6	00028f783b--6628fa79c56ff76833820567	ef45be8e6c4c9a25df4e19f48a628d03	APPROVED	2024-04-24T12:26:33.830	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.c07f973a-f788-4442-8223-ba2554903bc8	None of the above	No	No	None of the above							https://platform.toloka.ai/task/42956859/00028f783b--6628fa7f03efe44efd884ded	00028f783b--6628f7d150de4e597ce50da6	00028f783b--6628fa7f03efe44efd884ded	d1d909f008d9a473e321c469b09888f6	APPROVED	2024-04-24T12:26:39.358	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.11a6f00b-824d-4324-b77c-64f693451e4a	Yes	No	No	No							https://platform.toloka.ai/task/42956859/00028f783b--6628fa9550de4e597ce54034	00028f783b--6628f7d150de4e597ce50daa	00028f783b--6628fa9550de4e597ce54034	4b12826890090af4485a420d16d8f713	APPROVED	2024-04-24T12:27:01.405	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.46142ed8-c21c-4912-a9c9-d379c1d999a6	Yes	No	No	No							https://platform.toloka.ai/task/42956859/00028f783b--6628fa97c56ff76833820744	00028f783b--6628f7d150de4e597ce50d6e	00028f783b--6628fa97c56ff76833820744	9a9fe7228cb81331a4d1bd325deb0129	APPROVED	2024-04-24T12:27:03.174	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.795fa363-3b93-4c3b-9863-4b3dbbd52b67	Yes	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628fa9ea7929763eaab7b7f	00028f783b--6628f7d150de4e597ce50d6e	00028f783b--6628fa9ea7929763eaab7b7f	77f422b6307b71b14d61f6bad107492d	APPROVED	2024-04-24T12:27:10.595	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/2.png	eu.0ae6c33e-b226-4802-a5e3-9bf936c15078	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628faa350de4e597ce540c9	00028f783b--6628f7d150de4e597ce50d58	00028f783b--6628faa350de4e597ce540c9	7af0345e973cd5ef4fe138e092c872fd	APPROVED	2024-04-24T12:27:15.509	+	
